,ORCL,SQ,NVDA,BABA,PFE,NFLX,CRM,GD,AMT,HD,FB,MSFT,WMT,VZ,MCD,SBUX,CLX,COST,PSX,BLK,TROW,JNJ,UNH,MMM,UPS,ACN,PPG,NEE
2020-02-03,52.616539,79.800003,240.00497400000003,213.100006,36.780388,358.0,185.419998,173.885193,234.07,231.54,204.19,174.38,114.27,58.05,210.14,86.01,155.84,302.0,88.97,530.08,134.52,150.17,274.02,156.59,102.03,207.8,121.34,266.81
2020-02-04,53.558071,80.900002,246.795776,222.880005,36.956886,369.01001,188.339996,176.75013700000005,237.45,235.0,209.83,180.12,115.27,58.29,212.1,88.38,163.62,304.9,88.72,535.24,136.81,151.6,280.84,157.24,103.38,212.53,122.53,264.54
2020-02-05,54.251827,78.25,250.42085299999997,220.220001,37.427547,369.670013,185.490005,181.121399,236.38,238.11,210.11,179.9,116.81,59.13,211.46,87.56,165.34,308.95,92.64,543.48,137.94,153.99,295.73,162.33,106.04,212.22,124.86,266.71
2020-02-06,54.222094999999996,78.510002,253.90614300000001,220.899994,37.515797,366.950012,186.729996,183.24794,237.81,238.84,210.85,183.63,116.31,59.44,212.91,86.15,165.07,310.61,90.22,554.67,137.77,153.53,292.46,162.89,106.51,214.16,124.36,268.33
2020-02-07,54.23200600000001,78.860001,251.24974100000003,216.52999900000003,37.309883,366.769989,185.720001,183.848511,238.75,237.3,212.33,183.89,116.45,59.94,212.0,86.42,166.23,313.63,90.33,555.74,138.24,151.89,289.22,160.08,103.12,211.58,122.61,269.54
2020-02-10,54.499596,80.16999799999998,262.61438,215.770004,37.074554,371.070007,189.119995,183.366089,243.69,240.61,213.06,188.7,115.25,60.24,210.75,87.53,167.66,313.79,90.26,561.1,138.48,151.86,287.03,160.15,103.07,212.55,120.89,271.74
2020-02-11,54.658168999999994,79.879997,267.527679,217.210007,37.349106,373.690002,189.110001,184.04541,254.27,241.64,207.19,184.44,115.4,58.69,214.04,87.51,164.76,310.68,90.27,570.44,138.61,151.99,290.79,162.45,104.87,212.14,121.95,272.15
2020-02-12,55.232994,80.0,272.171417,224.309998,37.005917,380.01001,189.460007,185.827377,256.18,241.59,210.76,184.71,115.85,58.23,218.23,88.57,164.23,315.12,91.14,572.48,138.48,151.09,303.48,163.8,105.54,211.99,122.36,270.26
2020-02-13,54.816745999999995,80.989998,270.413788,220.360001,36.21167,381.399994,188.639999,186.496841,256.9,242.36,213.14,183.71,117.44,58.65,218.7,89.93,164.77,318.2,90.34,568.55,136.42,150.09,302.2,159.76,105.24,212.4,120.46,275.47
2020-02-14,54.97531899999999,81.860001,289.398071,219.630005,35.799839,380.399994,189.949997,185.148056,256.25,245.03,214.18,185.35,117.89,58.51,217.26,89.28,164.83,318.31,89.47,565.94,137.39,150.13,298.78,161.01,105.95,212.37,120.15,278.52
2020-02-18,54.955493999999995,82.41999799999998,296.16891499999997,220.520004,35.61353300000001,387.779999,191.089996,185.226822,252.93,243.94,217.8,187.23,119.63,57.91,215.61,89.23,164.82,322.05,88.0,564.81,137.78,149.14,302.14,158.88,106.42,213.76,119.33,282.04
2020-02-19,54.945583,85.239998,314.2744140000001,222.139999,35.525284,386.190002,192.869995,183.661438,248.1,243.64,217.49,187.28,117.68,58.22,214.44,90.14,164.84,323.02,88.36,572.07,139.06,148.94,305.31,159.34,106.76,215.92,119.52,274.67
2020-02-20,55.014956999999995,85.699997,308.28250099999997,218.039993,35.152676,386.0,193.360001,183.070724,247.54,247.02,214.58,184.42,117.69,58.09,213.04,88.6,164.17,324.08,90.19,566.92,137.74,148.37,302.13,158.56,106.48,213.9,119.36,277.03
2020-02-21,54.19236400000001,83.489998,293.672302,212.589996,35.025208,380.070007,189.5,184.69519,247.01,245.34,210.18,178.59,118.58,58.2,211.27,87.36,164.64,321.95,89.25,557.0,136.27,149.93,301.43,156.93,102.94,211.89,118.91,277.59
2020-02-24,52.180465999999996,80.209999,272.910431,206.160004,33.995625,368.700012,185.940002,181.751465,245.11,239.7,200.72,170.89,116.32,57.99,213.08,84.52,167.19,313.62,86.56,528.0,131.75,145.91,277.79,152.55,98.49,204.36,115.27,273.94
2020-02-25,50.505534999999995,77.050003,261.695618,205.610001,33.270022999999995,360.089996,181.270004,171.22699,246.14,237.38,196.77,168.07,114.39,57.12,214.71,82.19,167.85,304.87,82.81,506.0,126.54,144.65,263.39,146.85,93.9,197.1,109.63,270.33
2020-02-26,51.585812,76.589996,267.288025,208.740005,34.044659,379.23999,178.869995,168.893707,242.67,235.28,197.2,170.17,113.78,57.14,215.55,80.67,168.03,305.69,80.33,508.47,126.61,143.68,263.0,148.96,93.73,195.67,109.09,269.47
2020-02-27,50.327141,79.309998,252.409271,205.029999,33.436714,371.709991,172.149994,163.567459,232.93,224.73,189.75,158.18,110.4,55.06,216.91,78.29,168.7,293.13,74.26,475.82,119.84,139.12,253.92,150.16,90.24,186.44,103.59,255.85
2020-02-28,49.018913,83.33000200000002,269.866058,208.0,32.769943,369.029999,170.399994,157.217346,226.8,217.84,192.47,162.01,107.68,54.16,218.04,78.43,159.42,281.14,74.86,463.01,118.01,134.48,254.96,149.24,90.49,180.59,104.45,252.76
2020-03-02,50.446071999999994,80.66999799999998,276.221252,210.979996,34.201546,381.049988,176.759995,162.474655,240.75,229.94,196.44,172.79,115.88,57.32,217.36,82.38,172.01,309.14,75.11,487.94,125.48,140.02,273.11,153.02,92.75,189.55,105.31,268.35
2020-03-03,48.414352,78.839996,265.68924,207.410004,33.632828,368.769989,169.369995,158.55629,242.65,227.94,185.89,164.51,112.91,55.7,213.69,78.6,167.87,302.73,72.86,482.07,123.49,135.59,261.4,145.24,91.3,182.22,104.39,265.15
2020-03-04,50.089283,79.260002,284.2951970000001,211.960007,35.69197800000001,383.790009,175.690002,165.674332,251.66,241.08,191.76,170.55,116.77,58.12,212.83,79.67,172.52,320.74,74.63,495.31,128.76,143.48,289.42,153.98,95.82,188.86,107.96,282.22
2020-03-05,47.57193400000001,76.32,273.08364900000004,211.460007,34.770264000000005,372.779999,169.600006,160.830521,246.94,234.81,185.17,166.27,115.92,57.16,212.15,76.19,175.85,315.76,71.98,472.47,122.01,142.01,282.96,151.41,92.99,182.56,102.65,276.16
2020-03-06,46.947552,73.089996,265.839142,204.639999,34.338821,368.970001,164.080002,160.50563,246.32,228.51,181.09,161.57,117.23,56.87,204.94,75.34,173.26,311.34,69.3,450.41,116.75,142.03,283.87,153.65,94.0,178.75,101.45,271.82
2020-03-09,45.599678000000004,65.730003,245.254669,197.660004,33.103328999999995,346.48999,151.21000700000005,147.69708300000005,231.86,210.46,169.5,150.62,117.16,55.83,208.8,70.83,174.9,301.98,62.09,419.01,103.64,136.44,273.44,144.06,87.18,164.11,97.41,261.28
2020-03-10,48.146763,67.239998,260.88284300000004,206.389999,33.917183,364.130005,161.339996,152.895325,243.87,225.7,178.19,160.92,119.79,56.52,207.91,74.87,175.0,309.4,63.36,459.0,112.79,141.64,280.0,153.3,92.82,174.56,101.98,255.73
2020-03-11,44.321186,62.439999,246.28388999999999,198.910004,31.544256,349.920013,154.570007,146.151382,232.9,212.89,170.24,153.63,114.43,54.83,211.57,68.3,169.4,297.43,55.15,430.97,105.52,131.8,277.78,147.24,87.99,165.11,96.97,241.26
2020-03-12,39.445060999999995,53.57,216.146652,185.100006,29.436077,315.25,140.589996,130.182526,217.83,190.59,154.47,139.06,104.05,51.2,210.02,62.1,158.7,279.85,46.4,386.22,91.73,125.41,250.41,133.58,86.17,152.53,89.9,208.89
2020-03-13,47.502559999999995,57.77,240.658127,194.0,32.07375,336.299988,147.779999,137.477798,238.99,205.67,170.28,158.83,114.1,54.17,207.01,69.92,167.77,302.27,54.36,413.78,107.33,134.29,272.04,141.68,94.23,166.51,94.19,221.56
2020-03-16,42.339024,41.27,196.251678,178.850006,29.592966,298.839996,124.300003,124.738159,202.75,164.96,146.01,135.42,106.76,50.99,208.33,58.59,174.69,283.18,48.27,357.28,97.55,127.13,225.04,130.91,87.06,152.54,82.42,201.37
2020-03-17,46.442101,44.73,217.105942,184.809998,31.534451,319.75,135.419998,129.55242900000002,227.53,173.64,149.42,146.57,119.26,54.31,201.59,58.98,197.88,306.99,46.67,386.76,108.11,136.59,244.22,134.44,96.79,157.71,82.62,221.76
2020-03-18,46.848446,39.5,202.666855,180.0,31.730564,315.470001,132.240005,119.234718,217.14,155.63,146.96,140.4,122.58,54.32,201.79,56.33,190.95,307.5,42.97,373.36,108.41,134.96,217.06,137.02,99.26,151.15,72.92,210.64
2020-03-19,44.668064,40.0,212.809174,180.880005,29.828297,332.0299990000001,139.46000700000002,116.202408,209.0,161.13,153.13,142.71,119.45,53.62,203.65,61.41,191.78,305.22,45.68,397.36,102.61,127.05,219.8,137.51,96.25,158.5,76.56,207.1
2020-03-20,45.242893,38.09,205.594635,181.300003,28.445724,332.829987,139.350006,112.22496,195.39,152.15,149.73,137.35,113.97,51.8,207.95,58.03,177.4,290.42,48.35,354.72,90.34,119.89,206.59,124.89,93.46,149.94,79.72,191.75
2020-03-23,43.79591,40.009997999999996,212.529404,176.339996,27.935839,360.269989,140.520004,104.94938700000002,179.09,162.39,148.1,135.98,114.28,50.31,217.09,56.55,170.14,285.53,42.09,327.42,85.42,111.14,194.86,117.87,91.9,143.69,72.5,181.66
2020-03-24,47.413361,46.310001,248.991837,185.75,29.122303,357.320007,153.639999,112.441551,190.27,184.72,160.98,148.34,115.03,49.99,220.4,64.88,168.32,284.94,45.58,371.7,89.5,119.18,219.8,132.72,95.26,156.85,82.05,206.53
2020-03-25,45.530304,52.389998999999996,245.434525,188.559998,29.171329,342.390015,147.059998,120.110939,199.26,181.76,156.21,146.92,109.4,49.94,221.02,65.81,165.66,280.86,50.5,401.38,92.99,119.4,234.49,131.54,94.5,151.82,85.71,210.27
2020-03-26,50.029816,56.029999,257.045746,195.320007,31.132427000000003,362.98999,154.729996,131.098129,222.2,195.21,163.34,156.11,109.82,53.54,217.47,69.9,173.11,292.3,54.39,451.9,101.34,126.57,255.39,136.18,99.78,171.34,89.76,231.1
2020-03-27,49.385616,53.34,252.539154,188.589996,30.29896,357.119995,146.0,128.056,218.48,190.55,156.79,149.7,109.58,52.77,218.65,66.34,173.19,284.33,52.32,434.34,98.43,123.16,242.45,133.24,97.52,162.88,85.0,231.95
2020-03-30,49.91088900000001,55.0,265.389435,191.270004,32.034531,370.959991,149.850006,131.531326,230.58,196.1,165.95,160.23,115.19,54.77,218.21,67.86,174.48,291.12,54.16,455.35,98.83,133.01,251.28,137.74,97.84,169.82,85.92,246.01
2020-03-31,47.898990999999995,52.380001,263.40097000000003,194.479996,32.005115999999994,375.5,143.979996,130.261292,217.75,186.71,166.8,157.71,113.62,53.73,221.95,65.74,173.25,285.13,53.65,439.97,97.65,131.13,249.38,136.51,93.42,163.26,83.6,240.62
2020-04-01,48.2756,46.810001,242.88645899999997,187.559998,31.132427000000003,364.079987,134.059998,125.42733,206.97,178.63,159.6,152.11,114.14,52.92,227.32,62.62,174.66,286.78,49.51,409.54,93.87,128.81,237.32,133.14,90.39,154.68,79.89,218.23
2020-04-02,49.355881,45.880001,255.27708399999997,188.899994,32.230644,370.079987,134.320007,125.93927,220.75,181.31,158.19,155.26,118.65,55.25,227.91,65.0,179.7,291.48,51.72,426.53,97.14,133.15,240.44,137.91,93.04,156.27,80.73,226.45
2020-04-03,48.95945,43.720001,243.72582999999997,187.110001,32.985664,361.76001,134.309998,123.733955,222.8,178.7,154.18,153.83,119.48,54.7,224.07,63.05,177.54,288.65,51.62,418.07,95.19,134.17,229.49,133.79,90.0,152.15,80.43,221.64
2020-04-06,51.030811,50.419998,268.197296,196.449997,33.897575,379.959991,147.550003,131.619934,235.18,191.33,165.55,165.27,126.07,56.7,224.15,67.79,181.38,305.12,57.42,449.52,102.7,139.76,248.34,140.7,95.68,166.05,86.63,234.51
2020-04-07,50.307316,50.310001,258.834381,198.0,32.956245,372.279999,145.070007,132.318924,227.77,192.29,168.83,163.49,121.99,56.98,228.15,68.71,181.5,303.63,58.63,443.12,101.9,137.48,248.04,144.6,92.91,164.12,91.09,228.49
2020-04-08,51.910542,57.040001000000004,266.748444,195.979996,33.926990999999994,371.119995,151.119995,136.37883,249.25,194.82,174.28,165.13,121.84,57.8,231.13,71.57,181.04,305.97,63.7,450.97,105.51,143.26,267.83,148.99,98.79,171.73,93.35,233.5
2020-04-09,52.956123,59.209998999999996,262.751465,196.369995,34.701626,370.720001,154.550003,139.972183,259.6,201.53,175.19,165.14,121.8,57.44,232.87,73.88,184.21,300.01,61.52,471.42,105.16,141.23,264.13,147.78,98.69,177.92,97.17,245.28
2020-04-13,52.747005,59.419998,269.64624,199.440002,34.45649,396.720001,152.5,135.942078,249.76,198.79,174.79,165.51,125.3,56.67,233.0,71.76,185.47,299.62,61.56,452.39,102.24,139.77,263.51,146.4,98.42,172.57,93.68,236.21
2020-04-14,53.772670999999995,62.41,283.735596,204.779999,35.731201,413.549988,157.71000700000005,137.48066699999998,255.1,207.17,178.17,173.7,129.0,58.14,232.66,73.67,194.37,314.14,61.07,458.03,101.93,146.03,270.5,150.14,101.4,178.1,92.79,242.38
2020-04-15,52.936206999999996,61.380001,280.62793,208.169998,35.270344,426.75,155.630005,132.82518000000002,247.49,198.48,176.97,171.88,128.76,56.93,233.8,72.55,195.64,310.27,56.47,443.07,98.98,147.66,281.68,145.16,99.92,169.45,88.48,237.22
2020-04-16,53.473934,57.32,294.47747799999996,212.660004,35.182098,439.170013,157.059998,131.465271,251.78,199.85,176.25,177.04,132.33,57.66,233.98,73.51,196.49,321.56,53.53,458.99,99.54,149.67,298.43,144.9,102.22,167.95,88.9,237.48
2020-04-17,54.39006,61.09,292.0992740000001,209.5,36.192059,422.959991,162.619995,137.172958,254.06,209.42,179.24,178.6,132.12,58.46,230.99,77.1,193.5,317.92,59.53,476.87,103.49,152.02,290.56,146.46,102.75,175.09,93.31,246.26
2020-04-20,53.683048,61.060001,286.833252,212.130005,35.378204,437.48999,162.759995,134.254593,248.68,206.05,178.24,175.06,129.85,58.13,230.21,75.32,192.43,312.08,58.12,470.8,101.15,151.67,282.14,143.67,101.2,174.74,91.1,237.61
2020-04-21,51.093994,57.400002,269.306519,207.339996,34.927151,433.829987,150.559998,130.72079499999998,242.0,200.61,170.8,167.82,129.21,56.82,230.83,72.72,190.77,301.33,56.8,474.37,98.85,149.68,274.19,141.63,100.62,166.24,88.01,235.42
2020-04-22,52.049953,60.959998999999996,285.933929,209.960007,35.54489500000001,421.420013,154.139999,132.38841200000002,252.98,204.17,182.28,173.52,131.59,57.99,228.12,77.45,191.93,309.42,58.18,481.0,100.63,152.99,277.02,143.61,97.61,172.31,90.07,247.17
2020-04-23,51.751217,61.82,283.795532,205.240005,35.976337,426.700012,151.720001,129.529617,248.6,202.32,185.13,171.42,128.53,57.59,224.67,75.15,189.92,305.4,59.97,471.2,99.16,155.51,285.33,144.33,99.45,172.9,90.52,241.14
2020-04-24,52.786834999999996,62.009997999999996,289.371338,204.360001,36.652916,424.98999,153.979996,128.348373,244.61,212.18,190.07,174.55,129.44,57.93,226.25,75.58,190.65,310.55,60.53,475.14,100.34,154.86,291.29,147.0,100.18,175.46,92.74,239.7
2020-04-27,53.145320999999996,63.549999,296.855652,203.690002,37.584438,421.380005,157.630005,133.510101,250.22,217.76,187.5,174.05,128.3,57.81,225.41,77.74,189.05,308.78,63.49,496.65,106.5,154.29,293.98,153.65,102.55,179.43,96.0,243.6
2020-04-28,52.97604000000001,61.75,291.139954,201.149994,37.172607,403.829987,154.46000700000005,135.485458,243.53,217.63,182.91,169.81,128.0,57.83,228.1,78.69,186.94,304.95,67.34,497.77,113.89,151.39,288.36,157.61,96.43,178.36,91.49,239.3
2020-04-29,53.653175,65.769997,298.234619,206.699997,37.378521,411.890015,160.429993,135.644272,236.81,221.81,194.19,177.43,123.6,58.12,229.79,76.86,183.93,307.09,73.5,511.39,116.92,150.24,287.65,156.26,96.11,187.56,95.88,235.13
2020-04-30,52.747005,65.139999,292.059296,202.669998,37.61385300000001,419.850006,161.949997,129.65866100000002,238.0,219.83,204.71,179.21,121.55,57.45,229.86,76.73,186.44,303.0,73.17,502.04,115.63,150.04,292.47,151.92,94.66,185.19,90.83,231.12
2020-05-01,51.571976,63.0,282.566467,194.479996,36.90786,415.269989,156.369995,126.859421,234.2,218.57,202.27,174.57,122.92,56.83,232.02,73.79,192.71,301.92,66.36,484.16,110.44,148.29,284.51,148.6,91.9,180.09,88.0,227.05
2020-05-04,51.532143,63.689999,291.070038,191.149994,36.888248,428.14999400000005,161.470001,123.861641,236.63,221.84,205.26,178.84,123.7,56.24,231.08,71.89,199.27,304.49,73.48,481.51,109.49,148.27,287.54,148.4,90.44,179.53,86.83,230.09
2020-05-05,51.830878999999996,66.690002,293.518188,195.020004,37.760933,424.679993,163.25,125.430016,240.26,225.61,207.07,180.76,124.73,56.51,225.55,72.9,203.48,307.92,75.2,485.49,109.67,149.5,293.04,147.43,92.71,181.62,88.27,230.1
2020-05-06,51.64167800000001,68.099998,297.565125,195.169998,37.760933,434.26001,163.669998,120.834091,237.26,223.92,208.47,182.54,123.3,55.64,226.81,72.96,199.79,308.89,71.91,483.4,108.2,148.08,288.77,146.2,92.93,180.38,88.8,222.66
2020-05-07,52.378563,74.620003,304.639771,196.490005,36.602261,436.529999,169.899994,126.194344,235.25,229.45,211.26,183.6,121.89,55.58,227.93,76.0,201.99,305.0,73.31,497.39,111.34,147.59,285.0,145.74,92.83,187.11,90.36,224.48
2020-05-08,53.34447900000001,76.050003,312.264008,201.190002,36.859745,435.549988,175.899994,134.353851,238.36,234.43,212.35,184.68,122.94,57.0,226.74,77.87,204.05,305.94,77.06,498.78,114.06,148.7,287.0,148.51,94.83,188.56,91.98,229.73
2020-05-11,53.304646,74.900002,322.376373,205.399994,37.731224,440.519989,182.669998,132.82518000000002,238.23,236.56,213.18,186.74,123.67,56.4,226.67,75.87,205.81,310.33,76.67,493.11,112.67,149.11,288.69,145.73,93.91,187.75,90.42,227.38
2020-05-12,52.049953,75.209999,311.86431899999997,200.309998,36.99839,431.820007,177.53999299999995,131.068207,231.69,232.9,210.1,182.51,123.78,55.46,228.94,74.35,205.68,304.84,73.53,454.44,112.75,147.14,287.7,141.52,92.85,185.72,87.63,227.93
2020-05-13,51.432564,73.790001,310.965027,199.460007,36.691391,438.269989,169.639999,130.532181,231.15,230.1,205.1,179.75,123.71,54.85,231.61,73.62,206.74,302.14,71.03,485.8,107.94,147.13,278.0,136.12,90.74,181.0,84.24,230.12
2020-05-14,52.687259999999995,78.199997,320.977448,201.300003,37.552967,441.950012,167.0,131.93180800000002,229.62,234.48,206.81,180.53,123.42,54.91,234.66,74.19,206.21,299.74,71.75,498.2,112.57,147.64,290.61,135.99,91.69,179.99,85.97,232.23
2020-05-15,52.697216000000004,80.260002,339.373535,203.679993,37.394516,454.190002,171.330002,129.956451,229.58,239.33,210.88,183.16,125.94,54.71,234.18,74.16,209.83,299.21,70.93,513.73,113.51,150.44,290.96,138.69,91.03,183.88,86.92,227.85
2020-05-18,52.92625,76.629997,349.745728,215.27999900000003,37.701519,452.579987,172.5,138.453445,236.03,245.35,213.19,184.91,127.66,55.72,235.62,76.23,203.95,302.76,76.28,516.43,117.22,150.52,293.36,149.27,96.1,192.75,91.85,235.45
2020-05-19,52.11965900000001,79.25,351.954041,217.199997,37.315292,451.040009,176.03999299999995,135.187668,229.97,238.1,216.88,183.63,124.95,54.38,235.9,75.86,201.72,304.63,75.22,501.2,114.19,149.02,289.05,148.38,96.43,190.09,93.22,230.5
2020-05-20,52.677303,82.040001,358.529053,216.789993,37.26577800000001,447.670013,176.929993,135.981781,230.14,238.19,229.97,185.66,125.45,54.26,236.77,77.76,204.24,304.91,78.25,508.74,114.84,147.68,287.99,149.68,97.18,195.18,95.99,232.79
2020-05-21,52.000164,81.489998,350.744965,212.160004,36.899357,436.25,175.259995,137.64941399999998,228.16,240.88,231.39,183.43,124.99,53.97,237.93,78.05,199.4,301.97,77.09,508.51,114.65,146.71,286.91,145.81,97.31,193.5,95.09,228.9
2020-05-22,52.398478999999995,81.489998,360.77734399999997,199.699997,37.137035,429.320007,177.850006,137.55015600000002,242.43,241.88,234.91,183.51,124.33,54.1,236.7,77.62,198.59,302.43,76.46,513.3,115.09,144.37,289.94,146.44,96.72,193.71,96.18,233.85
2020-05-26,52.557804000000004,80.790001,348.44665499999996,201.720001,37.127132,414.769989,176.520004,143.585403,243.93,242.48,232.2,181.57,123.86,54.3,237.2,77.76,197.13,304.8,78.97,523.63,120.05,144.56,294.89,152.08,97.07,196.4,100.0,234.31
2020-05-27,52.97604000000001,81.019997,340.752502,201.179993,37.047905,419.89001500000006,176.600006,149.342712,252.01,247.36,229.14,181.81,122.48,55.14,234.67,78.6,200.0,306.01,81.73,536.4,122.46,144.89,303.77,158.15,99.62,199.93,102.35,241.13
2020-05-28,53.394268000000004,79.620003,339.223663,199.490005,37.81045200000001,413.440002,181.100006,147.397156,258.12,245.14,225.46,181.4,123.69,55.72,233.89,78.54,204.96,309.56,78.56,536.84,120.66,146.97,303.97,156.82,99.72,201.67,102.64,251.36
2020-05-29,53.54364,81.08000200000002,354.751923,207.389999,37.820354,419.7300110000001,174.78999299999995,145.749359,258.17,248.48,225.09,183.25,124.06,57.38,234.38,77.99,206.25,308.47,78.26,528.64,120.9,148.75,304.85,156.44,99.71,201.62,101.67,255.56
2020-06-01,52.83662800000001,82.720001,351.98400899999996,206.570007,35.116779,425.920013,176.360001,146.186127,264.31,247.29,231.91,182.83,123.96,55.78,236.8,78.32,204.21,308.29,78.83,538.23,121.87,147.19,305.93,155.58,99.28,203.38,103.37,255.65
2020-06-02,53.055698,88.0,352.743439,214.330002,35.810005,427.30999800000006,174.229996,148.221039,263.59,252.71,232.72,184.91,123.94,56.4,234.14,77.78,206.76,307.09,81.57,541.34,122.96,148.25,306.31,157.64,101.17,205.78,107.52,256.6
