Date,VZ,MCD,Close,CLX,COST,PSX,BLK,TROW,JNJ,UNH,MMM,UPS,ACN,PPG,AMT,NEE
11/30/2018 16:00:00,60.3,185.91,66.72,165.62,231.28,93.52,428.01,99.36,146.9,281.36,207.92,115.29,164.52,109.33,164.49,181.71
12/3/2018 16:00:00,58.16,183.19,67.5,165.29,232.08,92.09,434.87,99.58,146.21,286.33,208.76,115.27,166.82,110.56,163.08,182.49
12/4/2018 16:00:00,58.09,185.03,66.65,163.63,226.35,91.4,408.75,95.27,146.03,278.55,202.2,106.77,164.21,106.73,163.48,182.17
12/6/2018 16:00:00,58.08,183.56,66.55,163.76,233.2,92.6,400.23,94.86,145.91,276.85,202.68,108.04,159.25,105.79,167.63,182.66
12/7/2018 16:00:00,57.68,185.04,65.47,162.47,224.86,90.35,393.1,93.28,145.43,269.18,198.24,105.32,157.45,103.23,166.43,182.86
12/10/2018 16:00:00,58.27,186.36,65.49,162.2,222.66,88.84,393.26,92.45,145.26,266.53,198.32,104.4,157.72,103.46,166.19,182.61
12/11/2018 16:00:00,58.85,187.16,65.92,166.13,226.5,88.42,385.66,92.03,146.5,267.22,197.46,103.58,158.3,103.04,166.64,182.98
12/12/2018 16:00:00,57.25,190.31,66.13,163.84,227.8,89.25,390.07,94.02,147.1,270.64,199.81,101.21,158.62,103.46,164.65,181.31
12/13/2018 16:00:00,57.09,191.08,66.91,165.08,226.51,88.83,387.27,93.26,147.84,272.15,202.13,100.78,160.25,100.9,166.8,182.2
12/14/2018 16:00:00,57.08,187.98,65.34,164.52,207.06,86.83,382.3,91.97,133,265.02,196.1,98.66,155.53,100.14,166.6,181.24
12/17/2018 16:00:00,55.95,186.38,64.47,156.74,202.23,85.86,378.25,91.03,129.14,258.07,192.82,96.87,151.67,97.13,160.94,175.65
12/18/2018 16:00:00,55.65,185.33,64.92,155.5,202.99,84.73,383.35,90.8,130.42,252.97,194.56,97.28,152.14,96.7,162.31,176
12/19/2018 16:00:00,55.86,187.42,64.06,154.85,201.41,85.16,372.19,88.41,127.61,250.31,189.96,94.32,150.96,96.43,162.54,174.52
12/20/2018 16:00:00,55.07,189.79,62.15,153.56,197.13,82.78,371.67,87.3,128.27,242.44,187.38,93.94,143.5,97.07,161.54,174.91
12/21/2018 16:00:00,54.92,186.87,61.39,154.51,194.52,82.38,369.16,86.78,128.09,238.34,183.75,93.5,137.2,96.32,158,174.11
12/24/2018 13:00:00,53.05,186.67,60.56,145.37,189.99,78.5,361.77,84.95,122.84,232.94,178.62,89.89,133.67,95.6,153.58,168.08
12/26/2018 16:00:00,54.44,187.15,63.08,150.83,198.63,84.2,381.23,89.65,126.71,243.35,186.26,96.61,139.01,99.27,157.53,170.34
12/27/2018 16:00:00,55.15,186.85,63.2,153.18,201.08,85.82,387.8,91.31,127.41,245.97,190.7,97.78,140.41,101.42,158.6,172.16
12/28/2018 16:00:00,55.27,185,63.39,153.12,202.04,84.96,388.23,91.34,127.27,246.24,189.37,96.53,139.82,101.23,158.83,172.72
12/31/2018 16:00:00,56.22,187.09,64.4,154.14,203.71,86.15,392.82,92.32,129.05,249.12,190.54,97.53,141.01,102.23,158.19,173.82
1/2/2019 16:00:00,56.02,186.55,64.32,151.13,204.76,88.12,389.42,91.84,127.75,243.49,190.95,97.21,140.59,101.69,156.74,169.83
1/3/2019 16:00:00,56.22,187.35,61.53,152.03,200.42,86.9,377.98,88.81,125.72,236.85,183.76,94.45,135.79,97.97,157.68,169.41
1/4/2019 16:00:00,56.36,191.36,63.57,153.06,206.24,90.84,391.82,91.98,127.83,239.62,191.32,97.74,141.07,99.91,158.31,172.53
1/7/2019 16:00:00,56.72,191.94,63.57,154.88,207,91.47,392.91,91.85,127.01,240.08,190.88,97.41,141.56,100.24,159.29,172.28
1/8/2019 16:00:00,58.38,193.59,63.62,151.14,208.55,91.39,397.91,92.32,129.96,243.29,191.68,97.42,145.14,101.07,161.09,173.54
1/9/2019 16:00:00,57.05,196.17,63.88,150.94,209.9,91.99,400.19,92.65,128.93,243.64,192.3,97.92,145.87,101.5,159.68,172.79
1/10/2019 16:00:00,57.6,198.33,64.19,153.11,210.64,92.94,399.5,92.29,129.71,244.87,193.6,98.91,147.02,102.65,161.86,175.39
1/11/2019 16:00:00,58.02,199.64,63.73,153.35,210.51,92.69,397.91,90.25,129.75,247.67,192.21,97.91,146.23,101.86,161.4,175.71
1/14/2019 16:00:00,58.03,201.31,63.37,151.18,209,92.83,396.42,91.19,128.28,248.06,192.17,99.14,144.93,101.96,161.4,171.23
1/15/2019 16:00:00,58.1,200.31,64.08,152.62,211.03,92.45,400.71,92.75,129.36,256.87,188.94,97.56,146.89,101,163.05,174.72
1/16/2019 16:00:00,57.08,199.67,63.77,151.9,210.18,92.99,413.04,95.27,128.04,261.46,189.48,96.99,147.88,102.54,163.78,174.68
1/17/2019 16:00:00,56.83,200.54,64.28,151.98,211.46,93.42,412.52,94.74,129.09,259.77,191.71,99.58,149.12,107.36,164.38,175.49
1/18/2019 16:00:00,57.09,200.69,64.7,154.37,213.59,95.3,419.45,96.61,130.69,265.5,195.86,101.6,150.45,105.43,164.67,176.09
1/22/2019 16:00:00,56.99,199.21,65.39,151.18,212.4,93,413.6,94.47,128.8,265.69,192.26,102.68,148.97,104.35,164.68,177.38
1/23/2019 16:00:00,57.76,199.08,66.43,151.7,212.09,92.63,408.48,93.62,128.8,267.02,192.29,100.92,148.42,102.05,165.79,179.38
1/24/2019 16:00:00,57.07,200.31,64.74,149.17,210.31,91.33,406.56,93.86,127.03,266.13,192.52,99.7,150.15,102.22,165.65,180.28
1/25/2019 16:00:00,56.4,197.41,67.09,147.69,209.07,93.02,409.95,94.55,128.23,268.05,195.9,100.83,151.85,103.5,167.41,174.2
1/28/2019 16:00:00,55.07,196.38,66.9,146.74,210.77,92.5,405.36,94.45,128.99,266.77,193.2,100.33,152.24,103.7,168.05,172.47
1/29/2019 16:00:00,53.28,196.36,67.04,145.97,210.31,93.35,407.62,92.75,130.33,267.34,196.95,101.3,152.02,104.48,169.44,172.86
1/30/2019 16:00:00,54,195.02,68.15,145.65,211.35,94.53,408.33,89.24,131.64,270.37,199.27,101.19,154.09,105.05,170.47,173.59
1/31/2019 16:00:00,55.06,195.21,68.14,148.38,214.63,95.41,415.08,93.46,133.08,270.2,200.3,105.4,153.55,105.44,172.84,178.98
2/1/2019 16:00:00,54.55,195.1,68.11,149.86,210.27,94.21,416.81,94.15,134.2,268.72,199.16,106.09,154.74,105.77,170.43,177.82
2/4/2019 16:00:00,54.04,194.02,67.58,158.38,211.18,94.76,417.98,95.17,132.88,268.21,200.21,106.58,156.55,106.26,170.94,178.1
2/5/2019 16:00:00,54.14,193.62,69.34,152.76,211.61,95.17,417.56,94.6,132.88,266.31,201.12,107.66,157.32,107.01,172.43,178.17
2/6/2019 16:00:00,53.79,194.41,68.85,153.83,211.6,94.42,416.39,94.22,133,269.5,202.57,108.82,157.16,106.1,170.27,178.1
2/7/2019 16:00:00,53.57,194.48,69.14,153.19,209.05,91.74,415.01,93.74,132.05,269,199.84,107.94,155.18,104.85,172.01,181.35
2/8/2019 16:00:00,53.95,196.08,69.75,155.66,207.75,93.52,411.76,92.38,132.4,261.9,199.82,108.1,155.59,104.86,172.43,183.01
2/11/2019 16:00:00,54.05,197.61,69.99,155.49,208.72,94.23,412.7,92.67,132,257.14,200.91,108.93,155.32,104.72,172.99,183.01
2/12/2019 16:00:00,54.42,196.95,69.75,154.9,211.9,94,425.51,97.09,134.16,263.5,206.57,110.66,156.63,107.61,172.59,183.27
2/13/2019 16:00:00,54.48,197.95,70.51,156.31,212.8,96.12,427.45,98.13,134.45,263.8,209.72,112.01,158.03,107.89,173.7,182.85
2/14/2019 16:00:00,54.03,198.69,70.84,156.35,213.84,95.65,423.38,97.34,134.31,265.33,204.93,111.8,157.85,107.26,175.79,182.61
2/15/2019 16:00:00,55.16,198.88,70.71,156.28,216.47,95.99,431.95,97.58,136.38,271.13,208.86,110.87,159.23,109.11,177.82,184.04
2/19/2019 16:00:00,55.44,201.1,70.2,156.01,218.12,96.75,431.07,97.4,135.69,270.41,208.41,110.77,159.48,108.73,177.6,185.37
2/20/2019 16:00:00,55.76,200.97,70.39,155.28,217.11,97.45,437.22,98.18,136.35,269.51,208.53,111.07,159.71,109.74,176.69,185.64
2/21/2019 16:00:00,56.15,202.63,70.7,158.94,215.23,96.81,435.02,97.1,135.42,266.4,207.77,111.76,159.53,110.13,176.51,186.56
2/22/2019 16:00:00,56.92,202.45,71.3,159.58,216.29,97.36,436.72,98.05,136.6,267.11,209.35,110.36,161.5,111.44,176.63,188.13
2/25/2019 16:00:00,56.78,202.23,71.05,157.6,217.05,97.29,438.93,98.11,136.2,264.6,210.58,110.86,161.67,112.32,174.23,187.88
2/26/2019 16:00:00,56.64,201.99,71.14,158.03,217.61,97.84,440.53,98.51,136.11,262.98,209.38,111.04,161.34,111.47,174.02,188.23
2/27/2019 16:00:00,56.72,201,70.15,156.8,218.05,97.64,442.01,100.24,135.87,250.08,209.03,111.13,160.63,112.17,173.2,186.81
2/28/2019 16:00:00,56.92,199.4,70.26,158.03,218.74,96.36,443.22,100.43,136.64,242.22,207.39,110.2,161.38,111.97,176.15,187.72
3/1/2019 16:00:00,56.96,197.14,70.85,157.8,219.44,97.48,443.77,100.67,138.35,246.15,207.49,112.13,164.2,112.76,177.92,187.56
3/4/2019 16:00:00,56.24,197.28,70.95,157.97,218.41,97.28,437.33,99.54,138.48,236.02,206.86,110.48,162.82,111.36,179.69,188.24
3/5/2019 16:00:00,56.08,197.52,71.58,156.76,219.82,97.46,432.52,98.81,138.77,241.43,203.84,109.97,163.67,110.75,181.06,188.32
3/6/2019 16:00:00,55.68,196.3,71.27,156.84,219.23,97.6,429.86,98.06,139.09,239.07,202.8,108.85,162.39,110.55,181.65,187.57
3/7/2019 16:00:00,56.3,195.66,70.61,157.11,216.79,96.45,423.19,96.27,138.24,236.7,199.86,106.86,161.85,109.84,181.75,187.93
3/8/2019 16:00:00,56.53,195.64,69.36,157.83,227.82,94.31,421.31,96.84,138.06,237.29,200.89,106.68,161.69,109.63,181.61,188.7
3/11/2019 16:00:00,57.58,195.69,69.68,159.07,229.69,96.67,428.1,99.09,138.56,243.15,207.1,108.83,163.94,111.3,185.16,189.5
3/12/2019 16:00:00,57.43,197.05,70.05,159.19,232.96,97.39,427.84,100.43,139.18,245.88,205.8,109.01,163.99,111.15,185.75,190.89
3/13/2019 16:00:00,57.66,198.02,70.1,160.13,236.38,98.08,431.84,101.35,139.41,252.25,206.66,110.86,164.11,111.33,187.23,190.97
3/14/2019 16:00:00,57.95,198.08,70.74,159.83,233.84,98.47,433.63,100.68,138.02,253.27,207.38,110.88,164.82,109.68,187.97,190.98
3/15/2019 16:00:00,58.39,196.3,70.67,160.67,233.6,98.52,433.55,102.44,137.6,251.4,208.08,109.52,166.39,110.03,188.97,191.24
3/18/2019 16:00:00,58.07,194.14,70.84,159.47,236.59,98.72,440.48,102.85,137.17,255,208.49,110.69,166.43,110.95,188.89,190.87
3/19/2019 16:00:00,57.5,193.1,71.38,156.87,237.05,98.89,434.57,102.64,138.44,257.13,209.02,110.35,166.2,110.9,189.91,188.5
3/20/2019 16:00:00,57.67,193.99,71.63,155.95,236.98,98.18,429.92,100.86,137.29,250.5,208.3,107.92,166.27,110.82,191.54,189.87
3/21/2019 16:00:00,58.29,195.39,72.26,158.06,239.54,98.55,430.36,102.31,138.1,252.02,209.61,109.8,168.24,112.64,194.71,191.91
3/22/2019 16:00:00,59.76,195.56,71.96,158.13,237.56,95.98,417.36,98.76,136.91,247.09,204.66,107.35,165.24,106.69,193.65,193.93
3/25/2019 16:00:00,60.08,197.93,72.3,158.15,236.97,95.86,415.41,98.22,136.61,246.86,203.21,106.9,165.08,107.06,195.69,193.61
3/26/2019 16:00:00,60.63,200.23,72.96,159.95,239.07,98.02,422.67,99.89,138.57,243.39,207.24,108.41,166.94,108.36,195.05,195
3/27/2019 16:00:00,60.88,198.97,72.74,160.33,239.41,97.27,419.64,99.09,138.7,241.71,207.16,108.98,166.47,110.08,194.09,193.92
3/28/2019 16:00:00,59.08,200.16,73.96,161.31,241.22,95.67,424.97,99.09,138.88,242.23,208.53,110.3,175.12,111.72,194.93,191.92
3/29/2019 16:00:00,59.13,201.3,74.34,160.46,242.14,95.17,427.37,100.12,139.79,247.26,207.78,111.74,176.02,112.87,197.06,193.32
4/1/2019 16:00:00,59.09,201.98,73.96,158.54,244.19,95.07,438.39,103.3,138.98,245.54,211.94,114.43,176.32,114.22,192.51,190.49
4/2/2019 16:00:00,58.53,201.97,74.27,157.64,240.5,94.52,436.45,103.27,137.71,244.41,212.13,113.68,175.37,114.24,195.12,189.48
4/3/2019 16:00:00,58.87,201.68,74.33,156.94,242.48,95.04,439.07,103.3,137.17,245.84,213.13,114.35,177.19,114.58,194.29,189.31
4/4/2019 16:00:00,58.99,199.26,74.35,156.97,244.4,96.86,441.84,103.01,135.57,247.39,215.03,113.97,177.16,115,193.05,188.4
4/5/2019 16:00:00,59.09,200.77,75.03,155.6,245.87,97.79,445.1,104.44,136.18,248.78,215.41,114.33,178.15,114.96,195.76,190.08
4/8/2019 16:00:00,59.13,205.08,75.2,153.39,246.52,98.3,446.14,104.5,136.14,248.75,215.02,113.97,178.91,114.4,196.22,188.64
4/9/2019 16:00:00,58.4,204.15,75.12,152.94,244.91,97.37,439.81,103.82,135.57,248.79,211.96,112.91,177.73,114.28,196.72,189.71
4/10/2019 16:00:00,58.61,205.89,75.48,153.79,245.61,98.61,442.76,104.05,135.58,246.03,212.11,113.08,177,114.9,196.62,188.62
4/11/2019 16:00:00,58.56,206.23,75.87,155.33,241.24,98.51,446.11,104.75,135.21,235.42,213.53,113.49,178.36,114.52,196.65,190.04
4/12/2019 16:00:00,58.74,210.69,76.65,155.49,241.95,97.17,454.35,105.9,135.98,223.22,217.42,114.46,178.64,115.6,197.96,190.85
4/15/2019 16:00:00,58.71,213.85,76.16,154.45,246.33,96.24,451.86,104.95,136.52,230.2,215.83,113.64,179.3,116.47,196.09,191.16
4/16/2019 16:00:00,58.79,211.98,75.7,152.34,245.34,95.98,466.54,106.68,138.02,220.96,216.9,113.94,179.06,118.4,192.2,189.52
4/17/2019 16:00:00,57.78,209.45,75.12,153.01,245.56,96.46,467.49,106.09,138.52,216.84,217.64,114.49,178.95,117.39,191.17,189.65
4/18/2019 16:00:00,58.04,209.07,76.06,153.48,245.81,95.42,465.69,105.9,137.52,221.75,218.88,114.15,178.61,119.86,192.91,189.36
4/22/2019 16:00:00,58.37,208.4,75.4,153.55,243.42,97.14,464.02,106.49,137.83,227.11,218.54,113.62,178.07,117.24,192.32,190.38
4/23/2019 16:00:00,57.15,211.02,75.99,153.53,245.58,97.4,474.03,107.5,139.9,230.58,219.5,113.6,180.48,117.62,193.4,189.79
4/24/2019 16:00:00,57.08,211.68,76.39,154.22,247.96,94.28,480.17,109.76,139.2,230.35,219.08,114.43,180.81,116.64,193.23,190.06
4/25/2019 16:00:00,55.85,211.06,77.11,155.09,245.6,95.22,474.45,107.66,139.65,230.79,190.72,105.13,179.95,115.53,192.29,190.48
4/26/2019 16:00:00,56.58,212.39,77.45,157.56,243.82,94.92,478.98,108.05,140.39,237,191.67,103.95,180.83,117.81,193.21,191.71
4/29/2019 16:00:00,56.84,207.99,76.91,156.38,244.28,95.36,479.84,107.28,139.84,237.45,190.21,104.84,181.21,117.11,192.44,191.77
4/30/2019 16:00:00,57.19,207.46,77.68,159.73,245.53,94.27,485.24,107.5,141.2,233.07,189.51,106.22,182.67,117.5,195.3,194.44
5/1/2019 16:00:00,56.52,207.52,77.52,148.16,241.59,91.84,479.13,106.07,141.95,231.95,186.07,104.62,181.31,115.47,192.91,193.27
5/2/2019 16:00:00,56.99,206.84,77.47,148.74,242.69,89.1,476.41,105.26,141.28,232.45,184.75,105.51,179.39,116.76,192.8,191.72
5/3/2019 16:00:00,57.24,207.15,78.05,148.18,244.62,89.56,482.5,106.86,142.01,231.95,185.22,106.65,176.98,117.63,192.95,192.41
5/6/2019 16:00:00,56.91,207.6,78.06,148.25,244.23,87.03,476.37,105.74,142.09,240.5,183.04,104.62,176.26,116.29,192.18,190.9
5/7/2019 16:00:00,56.63,204.75,77.96,148.46,240.18,86.55,463.77,103.3,139.97,238.05,179.12,102.09,173.94,114.46,189.85,189.75
5/8/2019 16:00:00,56.38,203.74,78.05,148.82,241.34,85.9,465.47,102.99,139.79,239.15,178.59,101.85,173.82,114.02,191.64,187.88
5/9/2019 16:00:00,56.48,198.85,77.9,146.96,243.47,85.75,464.22,102.84,138.73,237.97,175.28,100.75,174.46,112.88,192.52,188.61
5/10/2019 16:00:00,56.91,196.38,78.42,148.19,247.02,86.65,463,105.59,139.05,240.59,175.86,100.63,174.3,112.24,195.66,191.76
5/13/2019 16:00:00,56.75,198.41,76.68,149.14,241.92,85.79,442.78,101.13,137.2,239.55,174.07,99.35,171.02,111.25,196.88,194.93
5/14/2019 16:00:00,56.55,195.75,77.06,147.23,242.73,86.92,445.86,103.2,136.82,236.43,175.21,99.76,173.61,111.56,198.07,194.9
5/15/2019 16:00:00,56.81,193.7,77.76,148.32,244.67,87.3,444.36,103.96,136.91,236.08,174.12,101.54,175.4,111.94,200.47,194.86
5/16/2019 16:00:00,57.38,189.74,78.9,148.72,247.44,88.3,447.24,105.31,138.21,236.79,171.81,101.31,178.17,112.92,202.02,197.11
5/17/2019 16:00:00,58.09,192.47,78.91,147.05,248.35,84.81,441.56,104.38,138.61,241.38,169.09,99.4,178.33,111.77,202.43,198.98
5/20/2019 16:00:00,59.01,191.17,76.66,146.72,248.9,84.52,438.09,104.13,138.42,245.99,166.25,98.52,178.54,107.74,198.25,199.35
5/21/2019 16:00:00,59.5,193.58,77.53,148.18,249.93,86.16,441.66,105.68,138.12,249.94,167.3,99.41,179.57,109,198.17,198.9
5/22/2019 16:00:00,59.25,185.17,77.25,150.6,249.51,85.6,439.14,105.28,138.76,249.34,169.74,97.5,180.39,108.48,200.67,201.93
5/23/2019 16:00:00,58.87,180.44,76.41,150.88,248.53,82.27,433.89,102.79,139.79,246.5,165.87,96.17,178.27,106.82,202.92,203.53
5/24/2019 16:00:00,59.32,179.85,76.15,149.63,247.3,82.94,435.76,103.75,138.85,247.63,166.09,95.85,178.81,107.75,203,203.37
5/28/2019 16:00:00,58.73,178.75,75.7,146.83,246.31,82.52,429.31,101.94,137.07,242.06,163.35,94.07,178.39,107.51,202.55,201.17
5/29/2019 16:00:00,58.18,178.53,75.28,147.4,240.69,82.75,427.93,102.21,131.33,242.4,161.4,94.77,177.61,107.18,201.13,198.72
5/30/2019 16:00:00,56.83,176.97,76.17,149.64,241.54,82.06,426.59,102.63,132.11,243.5,160.58,95.75,178.82,107.24,204.69,198.94
5/31/2019 16:00:00,54.35,179.07,76.06,148.81,239.58,80.8,415.56,101.14,131.15,241.8,159.75,92.92,178.07,104.65,208.77,198.21
6/3/2019 16:00:00,56.38,172.23,76.22,152.58,241.07,82.2,419.9,99.42,131.44,236.56,160.04,94.13,175.16,107.78,209.29,199.58
6/4/2019 16:00:00,56.22,173.2,78.52,152.8,245.61,84.12,434.53,102.85,133.73,240.76,164.29,97.66,177.97,111.71,208.01,199.38
6/5/2019 16:00:00,57.03,176.24,79.96,155.4,247.96,84.83,438.15,103.44,134.38,242.77,163.85,98.21,179.56,112.35,212.77,204.65
6/6/2019 16:00:00,57.54,175.88,81.4,158.96,251.21,84.9,439.23,103.73,136.68,241.82,164.72,98,180.4,112.99,212.7,205.76
6/7/2019 16:00:00,57.24,180.46,82.48,156.63,256.01,85.52,444.11,105.69,138.55,246.77,166.61,98.23,182.92,113.99,212.46,204.39
6/10/2019 16:00:00,56.15,179.93,81.93,156.79,256.85,85.9,443.81,106.97,139.02,248.14,168.29,100.09,184.44,114.39,209.85,203.42
6/11/2019 16:00:00,56.83,182.19,82.37,156.13,257.11,84.71,443.12,106.67,139.78,245.87,168.91,100.01,183.37,116.85,208.97,201.97
6/12/2019 16:00:00,57.36,182.01,82.93,156.92,257.23,83.25,446.25,105.86,141.68,244.5,169.01,100.4,184.59,116.99,211.5,204.55
6/13/2019 16:00:00,57.62,187.23,83.35,155.98,259.71,85.24,448.28,106.09,140.71,244.96,168.85,102.02,184.95,116.91,209.01,204.77
6/14/2019 16:00:00,58.28,188,84.24,156.88,260.15,85.59,446.97,105.94,140.09,245.37,166.69,101.62,184.97,116.55,211.23,206.96
6/17/2019 16:00:00,57.63,185.99,83.02,154.82,261.43,85.91,440.12,105.05,139.44,245.97,166.78,101.4,183.9,114.93,214.09,206.37
6/18/2019 16:00:00,57.33,179.43,82.92,153.64,262.74,86.8,449.31,107.4,140.23,245.7,171.86,102.15,184.5,114.68,214.39,205.42
6/19/2019 16:00:00,57.63,179,83.81,153.08,263.66,87.6,454.95,107.84,140.45,250.19,170.75,101.56,183.95,115.66,216.17,206.24
6/20/2019 16:00:00,57.34,179.9,84.69,154.58,267.35,90.83,465.58,109.59,142.21,247.76,173.94,103.4,186.52,115.19,217.52,206.38
6/21/2019 16:00:00,57.77,177.36,83.82,154.92,266.13,90.58,468.24,108.32,142.09,252.28,173.35,102.17,185.56,116.07,215.18,207.55
6/24/2019 16:00:00,58.27,177.02,83.65,155.21,266.77,89.76,463.4,107.06,143.06,249.64,173.38,99.72,186.11,116.9,214.55,208.2
6/25/2019 16:00:00,58,173.59,84.25,155.77,266.36,89.83,458.36,105.92,144.24,247.66,172.03,97.13,184.9,116.27,210.81,206.22
6/26/2019 16:00:00,56.99,169.05,83.38,151.65,264.41,92.76,460.96,106.89,141.85,243.47,171.88,99.97,183.31,115.53,205.8,203.07
6/27/2019 16:00:00,57.25,169.3,83.56,152.27,265.58,91.75,464.48,108.54,140.69,246.34,171.5,101.7,183,115.89,205.85,204.55
6/28/2019 16:00:00,57.13,168.85,83.83,153.11,264.26,93.54,469.3,109.71,139.28,244.01,173.34,103.27,184.77,116.71,204.45,204.86
7/1/2019 16:00:00,56.66,169.82,84.55,152.8,263.55,94.06,472.93,109.05,139.36,242.64,174.51,102.97,186.87,118.63,202.3,204.02
7/2/2019 16:00:00,58.13,173.22,85.51,154.16,265.47,95.72,469.87,108.6,140.03,243.97,174.02,102,188.6,118.09,205.63,207.66
7/3/2019 13:00:00,58.13,177.43,87.79,156.95,269.14,97.02,475.35,109.71,142.14,245.21,174.98,103.2,190.97,119.08,210.17,208.73
7/5/2019 16:00:00,58.31,175.66,87.79,155.77,268.25,96.8,478.69,110.42,140.57,246.99,172,102.42,191.39,117.96,209.04,208.11
7/8/2019 16:00:00,57.89,180.32,87.44,156.88,269.4,96.96,472.44,108.96,140.97,247.84,169.19,101.92,190.31,116.38,208.95,209.13
7/9/2019 16:00:00,56.41,181.74,87.23,155.45,269.97,97.72,473.82,109.82,141.41,246,165.7,101.73,191.09,115.94,211.31,208.16
7/10/2019 16:00:00,57,175.3,88.38,154.51,271.42,98.11,475.54,109.45,141.21,247.48,165.7,101.62,191.71,115.41,211.53,209.48
7/11/2019 16:00:00,56.92,175.96,89.07,155.24,276.54,99.59,480.07,109.32,140.11,261.16,169.04,103.33,194.67,116,209.26,210.4
7/12/2019 16:00:00,57.19,172.79,89.77,158.06,279.44,100.33,482.46,110.61,134.3,265.9,173.34,105.91,196.21,117.04,208.98,208.73
7/15/2019 16:00:00,57.58,171.69,90.16,158.53,280.58,101.01,481.7,110.38,134.71,265.96,172.84,105.79,195.32,117.71,210.7,208.85
7/16/2019 16:00:00,57.41,172.21,90.08,159.94,280.65,101.38,477.17,110.36,132.5,264.66,176.49,105.61,194.25,117.85,209.31,207.88
7/17/2019 16:00:00,57.22,174.21,90.25,159.58,281.56,100.79,471,108.88,131.86,266.65,174.67,102.23,193.81,116.61,208.74,209.91
7/18/2019 16:00:00,57.21,173.87,91.5,162.05,282.91,101.92,475.14,109.63,132.07,260.6,173.06,102.8,194.82,117,208.66,212.36
7/19/2019 16:00:00,56.59,172.29,90.3,161.86,281.51,101.96,473.24,108.47,130.31,256.65,172.61,103.31,193.93,117.51,205.56,209.73
7/22/2019 16:00:00,55.5,167.97,90.92,161.59,280.17,102.55,473.55,108.87,128.64,255.32,174.64,104.01,194.44,116.95,206.7,209.36
7/23/2019 16:00:00,55.48,170.04,90.11,164.4,280.1,102.32,477.46,110.53,128.84,255.01,177.52,105.27,194.46,118.96,206.8,207.3
7/24/2019 16:00:00,55.97,167.56,90.65,163.59,280.83,102.42,477.15,113.27,129.78,251.13,179.42,114.39,194.47,118.1,204.79,210.06
7/25/2019 16:00:00,56.36,164.16,90.98,163.55,279.8,101.57,473.87,113.92,131.12,248.7,178.13,118.25,194.97,118.14,205.42,207.63
7/26/2019 16:00:00,57.08,160.48,99.11,166.33,281.37,102.32,478.17,115.2,130.73,252.94,173.98,120.58,196.93,117.94,204.59,209.17
7/29/2019 16:00:00,57.37,158.14,98.02,165.37,280.13,102.81,478.31,114.96,133.02,253.82,176.76,118.75,197.35,118.43,205.57,211.38
7/30/2019 16:00:00,56.63,168.28,96.65,165.17,279.5,103.61,478.41,115.36,132.08,254.93,177.63,119.81,195.65,118.96,208.65,209.39
7/31/2019 16:00:00,55.27,170.32,94.69,162.6,275.63,102.56,467.68,113.39,130.22,249.01,174.72,119.47,192.58,117.39,211.62,207.17
8/1/2019 16:00:00,55.26,170.22,95.38,156.14,274.57,101.99,451.95,110.47,130.29,249.25,173.36,116.98,194.16,115.67,211.41,210.26
8/2/2019 16:00:00,55.59,171.82,95.51,156.9,272.5,99.52,448.22,110.05,131.07,250.05,170.55,117.2,193.01,114.17,215.47,211.41
8/5/2019 16:00:00,55.22,172.41,93.7,155.03,265.1,95.64,431.32,105.71,130.16,245.06,164.71,114.85,185.55,110.96,213.9,208.05
8/6/2019 16:00:00,55.05,168.61,95.34,154.32,269.31,97.41,435.71,107.26,130.77,248.28,163.71,115,188.81,110.98,216.95,211.4
8/7/2019 16:00:00,55.09,173.62,95.22,157.63,274.3,97.33,430.39,107.04,130.21,246.45,163.64,115.41,188.87,112.86,217.43,212.87
8/8/2019 16:00:00,55.82,177.04,96.27,158.98,274.8,100.71,437.62,110.25,131.68,247.62,164.22,117.55,194.18,116.65,221.02,215.22
8/9/2019 16:00:00,55.78,177.89,96.3,158.27,273.94,100.44,426.33,108.65,132.04,248.63,163.47,115.75,191.48,115.33,222.23,216.48
8/12/2019 16:00:00,55.69,179.73,94.91,158.58,271.31,98.31,416.44,106.61,131.93,243.2,162.1,114.89,190,112.55,222.22,215.45
8/13/2019 16:00:00,56.37,179.06,96.63,158.96,276.26,99.74,425.33,108.56,133.42,249.22,164.88,115.83,192.88,113.09,221.1,215.62
8/14/2019 16:00:00,55.72,179.41,94.92,157.29,268.15,97.53,411.37,105.36,130.26,243.2,158.81,114.04,186.97,110.22,218.88,214.96
8/15/2019 16:00:00,56.3,178.81,95.53,158.95,271.52,97.47,409.3,105.46,130.54,244.25,156.84,113.9,189.56,109.62,224.2,217.15
8/16/2019 16:00:00,56.65,176.47,96.52,160.9,274.1,98.83,419.46,107.37,131.36,245.69,161.5,115.3,193.22,110.72,222.93,217.53
8/19/2019 16:00:00,57,177.04,96.66,162.13,275.61,98.76,425.56,109.62,132.25,244.71,162.95,116.79,195.18,111.62,225.19,218.96
8/20/2019 16:00:00,56.27,174.87,95.63,158.98,272.97,98.68,418.29,107.82,130.6,240.16,161.01,115.04,194.2,110.3,225.56,219.13
8/21/2019 16:00:00,56.59,179.58,96.32,158.07,275.68,99.3,420.93,108.77,131.53,240.35,161.15,115.93,195.73,110.7,227.38,221.26
